Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,Referee,Home_xG,Away_xG,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,Season,League,Div
2022-09-06,Dinamo Zagreb,Chelsea,1,0,H,István Kovács,0.0,0.0,9.17,15.2,3.33,5.1,10.17,13.7,12.17,19.4,2.17,2.5,0.0,0.1,2223,Champions_League,CL
2022-09-06,Dortmund,FC Copenhagen,3,0,H,François Letexier,0.0,0.0,12.12,9.0,3.38,2.67,9.12,11.83,11.5,10.17,2.12,2.0,0.0,0.17,2223,Champions_League,CL
2022-09-06,Benfica,Maccabi Haifa,2,0,H,Andreas Ekberg,0.0,0.0,13.3,12.67,4.8,3.5,10.3,12.83,15.2,14.0,1.9,2.33,0.0,0.0,2223,Champions_League,CL
2022-09-06,Celtic,Real Madrid,0,3,A,Sandro Schärer,0.0,0.0,13.67,15.33,4.83,6.17,8.33,8.33,20.17,14.08,1.17,1.17,0.0,0.0,2223,Champions_League,CL
2022-09-06,Paris Saint-Germain,Juventus,2,1,H,Anthony Taylor,0.0,0.0,12.38,13.0,5.12,4.17,8.0,11.33,11.88,23.67,1.75,2.33,0.0,0.0,2223,Champions_League,CL
2022-09-06,RB Leipzig,Shakhtar Donetsk,1,4,A,João Pinheiro,0.0,0.0,11.0,7.5,4.25,2.5,8.5,10.83,14.25,7.5,1.0,2.67,0.0,0.0,2223,Champions_League,CL
2022-09-06,Sevilla,Manchester City,0,4,A,Davide Massa,0.0,0.0,11.33,15.08,4.0,6.54,9.5,9.62,15.17,18.46,2.0,1.62,0.0,0.08,2223,Champions_League,CL
2022-09-06,RB Salzburg,Milan,1,1,D,Srđan Jovanović,0.0,0.0,14.0,11.25,4.5,3.5,12.83,14.08,14.67,14.08,1.83,2.33,0.0,0.08,2223,Champions_League,CL
2022-09-07,Ajax,Rangers,4,0,H,Tobias Stieler,0.0,0.0,10.67,7.17,3.67,1.67,13.0,8.33,10.5,14.0,2.5,1.67,0.17,0.17,2223,Champions_League,CL
2022-09-07,Eintracht Frankfurt,Sporting CP,0,3,A,Orel Grinfeeld,0.0,0.0,9.38,7.5,3.25,3.5,13.62,11.5,13.38,10.17,2.25,2.83,0.25,0.5,2223,Champions_League,CL
2022-09-07,Tottenham Hotspur,Marseille,2,0,H,Slavko Vinčič,0.0,0.0,11.88,13.17,3.62,3.83,12.62,11.0,20.75,19.33,2.75,1.83,0.12,0.17,2223,Champions_League,CL
2022-09-07,Napoli,Liverpool,4,1,H,Carlos del Cerro,0.0,0.0,16.7,15.75,6.3,6.88,10.9,11.62,16.8,23.0,2.0,1.25,0.1,0.0,2223,Champions_League,CL
2022-09-07,Atlético Madrid,Porto,2,1,H,Szymon Marciniak,0.0,0.0,15.83,13.88,5.67,4.75,9.33,11.25,25.17,14.12,2.17,2.88,0.0,0.38,2223,Champions_League,CL
2022-09-07,Club Brugge,Leverkusen,1,0,H,Irfan Peljto,0.0,0.0,8.38,13.5,2.5,4.5,9.12,13.33,13.12,15.0,3.38,3.17,0.12,0.17,2223,Champions_League,CL
2022-09-07,Inter,Bayern Munich,0,2,A,Clément Turpin,0.0,0.0,12.77,16.7,4.77,7.2,12.85,12.1,19.15,12.7,2.08,2.0,0.0,0.1,2223,Champions_League,CL
